Rxns	ranges	m1000lux	maxFlux
r_3961_REV	999.99999475138	5.24861974320988E-06	1000
r_3962	999.999989502761	0	999.999989502761
r_3962_REV	999.999989502761	1.04972394864198E-05	1000
r_3987	1000	0	1000
r_3987_REV	1000	0	1000
r_3996	1000	0	1000
r_3996_REV	1000	0	1000
r_4005	1000	0	1000
r_4005_REV	1000	0	1000
r_4038	1000	0	1000
r_4038_REV	1000	0	1000
r_4039	1000	0	1000
r_4039_REV	1000	0	1000
r_4040	999.999999955238	0.00000004476186	1000
r_4040_REV	999.999999955238	0	999.999999955238
r_4041	0.000452703915383448	0.04476186	0.0452145639153834
r_4042	0	0	0
r_4043	0	0	0
r_4044	0	0	0
r_4046	0.186973598770756	0.05	0.236973598770756
r_4047	0.000452703915383448	0.04476186	0.0452145639153834
r_4048	0.000452703915383448	0.04476186	0.0452145639153834
r_4049	0.000452703915383448	0.04476186	0.0452145639153834
r_4050	0.000452703915383448	0.04476186	0.0452145639153834
r_4058	4.01374564461021E-06	0.000396867603132	0.00040088134877661
r_4060	0	0	0
r_4061	0	0	0
r_4062	0	0	0
r_4063	0.000452703915383448	0.04476186	0.0452145639153834
r_4064	0	0	0
r_4065	0.000452703915383448	0.04476186	0.0452145639153834
r_4152_EXP_1	1000	0	1000
r_4152_EXP_2	1000	0	1000
r_4152_REV_EXP_1	1000	0	1000
r_4152_REV_EXP_2	1000	0	1000
r_4155	0	0	0
r_4156_EXP_1	1000	0	1000
r_4156_EXP_2	1000	0	1000
r_4156_REV_EXP_1	1000	0	1000
r_4156_REV_EXP_2	1000	0	1000
r_4158	340.956173580054	0	340.956173580054
r_4158_REV	340.956173580054	0	340.956173580054
r_4160	391.09278026119	0	391.09278026119
r_4160_REV	391.09278026119	0	391.09278026119
r_4165_EXP_1	88.2785727803657	0	88.2785727803657
r_4165_EXP_2	64.7149665496119	0	64.7149665496119
r_4165_REV_EXP_1	88.2783025853755	0	88.2783025853755
r_4165_REV_EXP_2	64.714768476336	0	64.714768476336
r_4166_EXP_1	88.278302585899	0	88.278302585899
r_4166_EXP_2	64.714768476335	0	64.714768476335
r_4166_REV_EXP_1	88.2783025853794	0	88.2783025853794
r_4166_REV_EXP_2	64.7147298984651	0	64.7147298984651
r_4168_EXP_1	1000	0	1000
r_4168_EXP_2	1000	0	1000
r_4168_EXP_3	1000	0	1000
r_4168_REV_EXP_1	1000	0	1000
r_4168_REV_EXP_2	1000	0	1000
r_4168_REV_EXP_3	1000	0	1000
r_4169_EXP_1	1000	0	1000
r_4169_EXP_2	1000	0	1000
r_4169_EXP_3	1000	0	1000
r_4169_REV_EXP_1	1000	0	1000
r_4169_REV_EXP_2	1000	0	1000
r_4169_REV_EXP_3	1000	0	1000
r_4170	12.9398165275819	0	12.9398165275819
r_4170_REV	12.9398165275819	0	12.9398165275819
r_4173	4.66883926640257	0	4.66883926640257
r_4173_REV	4.66883926640257	0	4.66883926640257
r_4174_EXP_1	1000	0	1000
r_4174_EXP_2	1000	0	1000
r_4174_REV_EXP_1	1000	0	1000
r_4174_REV_EXP_2	1000	0	1000
r_4175_EXP_1	1000	0	1000
r_4175_EXP_2	1000	0	1000
r_4175_EXP_3	1000	0	1000
r_4175_EXP_4	1000	0	1000
r_4175_REV_EXP_1	1000	0	1000
r_4175_REV_EXP_2	1000	0	1000
r_4175_REV_EXP_3	1000	0	1000
r_4175_REV_EXP_4	1000	0	1000
r_4176_EXP_1	1000	0	1000
r_4176_EXP_2	1000	0	1000
r_4176_EXP_3	1000	0	1000
r_4176_EXP_4	1000	0	1000
r_4176_REV_EXP_1	1000	0	1000
r_4176_REV_EXP_2	1000	0	1000
r_4176_REV_EXP_3	1000	0	1000
r_4176_REV_EXP_4	1000	0	1000
r_4177_EXP_1	1000	0	1000
r_4177_EXP_2	1000	0	1000
r_4177_EXP_3	1000	0	1000
r_4177_EXP_4	1000	0	1000
r_4177_REV_EXP_1	1000	0	1000
r_4177_REV_EXP_2	1000	0	1000
r_4177_REV_EXP_3	1000	0	1000
r_4177_REV_EXP_4	1000	0	1000
r_4178_EXP_1	1000	0	1000
r_4178_EXP_2	1000	0	1000
r_4178_EXP_3	1000	0	1000
r_4178_EXP_4	1000	0	1000
r_4178_REV_EXP_1	1000	0	1000
r_4178_REV_EXP_2	1000	0	1000
r_4178_REV_EXP_3	1000	0	1000
r_4178_REV_EXP_4	1000	0	1000
r_4179_EXP_1	1000	0	1000
r_4179_EXP_2	1000	0	1000
r_4179_EXP_3	1000	0	1000
r_4179_EXP_4	1000	0	1000
r_4179_REV_EXP_1	1000	0	1000
r_4179_REV_EXP_2	1000	0	1000
r_4179_REV_EXP_3	1000	0	1000
r_4179_REV_EXP_4	1000	0	1000
r_4180_EXP_1	1000	0	1000
r_4180_EXP_2	1000	0	1000
r_4180_EXP_3	1000	0	1000
r_4180_EXP_4	1000	0	1000
r_4180_REV_EXP_1	1000	0	1000
r_4180_REV_EXP_2	1000	0	1000
r_4180_REV_EXP_3	1000	0	1000
r_4180_REV_EXP_4	1000	0	1000
r_4184	1000	0	1000
r_4184_REV	1000	0	1000
r_4185	0.186973598799291	0	0.186973598799291
r_4186	527.706345278581	0	527.706345278581
r_4186_REV	527.706345278581	0	527.706345278581
r_4188	0.186967775060862	0	0.186967775060862
r_4190	1000	0	1000
r_4190_REV	1000	0	1000
r_4193_EXP_1	1000	0	1000
r_4193_EXP_2	1000	0	1000
r_4193_EXP_3	1000	0	1000
r_4193_REV_EXP_1	1000	0	1000
r_4193_REV_EXP_2	1000	0	1000
r_4193_REV_EXP_3	1000	0	1000
r_4195	1000	0	1000
r_4195_REV	1000	0	1000
r_4196_EXP_1	1000	0	1000
r_4196_EXP_2	1000	0	1000
r_4196_REV_EXP_1	1000	0	1000
r_4196_REV_EXP_2	1000	0	1000
r_4197_EXP_1	1000	0	1000
r_4197_EXP_2	1000	0	1000
r_4197_REV_EXP_1	1000	0	1000
r_4197_REV_EXP_2	1000	0	1000
r_4198_EXP_1	1000	0	1000
r_4198_EXP_2	1000	0	1000
r_4198_EXP_3	1000	0	1000
r_4198_REV_EXP_1	1000	0	1000
r_4198_REV_EXP_2	1000	0	1000
r_4198_REV_EXP_3	1000	0	1000
r_4199	1000	0	1000
r_4199_REV	1000	0	1000
r_4200	130.943535937894	0	130.943535937894
r_4200_REV	130.943535937894	0	130.943535937894
r_4202	91.7718434700046	0	91.7718434700046
r_4202_REV	91.7718434700046	0	91.7718434700046
r_4203	0.85252894070472	0	0.85252894070472
r_4203_REV	0.85252894070472	0	0.85252894070472
r_4204	0.852528940704714	0	0.852528940704714
r_4204_REV	0.852528940704714	0	0.852528940704714
r_4205_EXP_1	0.18696777505174	0	0.18696777505174
r_4205_EXP_2	0.186967775056323	0	0.186967775056323
r_4205_EXP_3	0.18696777505174	0	0.18696777505174
r_4206	599.363356793856	0	599.363356793856
r_4206_REV	599.363356793856	0	599.363356793856
r_4207	130.943535937884	0	130.943535937884
r_4207_REV	130.943535937884	0	130.943535937884
r_4208	130.943535937894	0	130.943535937894
r_4208_REV	130.943535937894	0	130.943535937894
r_4209	130.943535937884	0	130.943535937884
r_4209_REV	130.943535937884	0	130.943535937884
r_4211	1000	0	1000
r_4211_REV	1000	0	1000
r_4212	0.488290897636059	0	0.488290897636059
r_4212_REV	0.488289438152574	0	0.488289438152574
r_4214	1000	0	1000
r_4214_REV	1000	0	1000
r_4215	1000	0	1000
r_4215_REV	1000	0	1000
r_4218	1000	0	1000
r_4218_REV	1000	0	1000
r_4219	1000	0	1000
r_4219_REV	1000	0	1000
r_4220	432.228457704742	0	432.228457704742
r_4220_REV	432.228457704742	0	432.228457704742
r_4221_EXP_1	1000	0	1000
r_4221_EXP_2	1000	0	1000
r_4221_EXP_3	1000	0	1000
r_4221_EXP_4	1000	0	1000
r_4221_EXP_5	1000	0	1000
r_4221_REV_EXP_1	1000	0	1000
r_4221_REV_EXP_2	1000	0	1000
r_4221_REV_EXP_3	1000	0	1000
r_4221_REV_EXP_4	1000	0	1000
r_4221_REV_EXP_5	1000	0	1000
r_4222	0	0	0
r_4224	0.186973598758939	0	0.186973598758939
r_4225_EXP_1	1000	0	1000
r_4225_EXP_2	1000	0	1000
r_4225_EXP_3	1000	0	1000
r_4225_REV_EXP_1	1000	0	1000
r_4225_REV_EXP_2	1000	0	1000
r_4225_REV_EXP_3	1000	0	1000
r_4226	386.80944017805	0	386.80944017805
r_4226_REV	355.985700482212	0	355.985700482212
r_4232	0	0	0
r_4233	5.40100795726507	0	5.40100795726507
r_4233_REV	5.40100795726507	0	5.40100795726507
r_4236	1000	0	1000
r_4236_REV	1000	0	1000
r_4237	0	0	0
r_4243	1000	0	1000
r_4243_REV	1000	0	1000
r_4244	1000	0	1000
r_4244_REV	1000	0	1000
r_4245_EXP_1	0	0	0
r_4245_EXP_2	0	0	0
r_4245_EXP_3	0	0	0
r_4245_EXP_4	0	0	0
r_4246_EXP_1	0	0	0
r_4246_EXP_2	0	0	0
r_4246_EXP_3	0	0	0
r_4246_EXP_4	0	0	0
r_4249	1000	0	1000
r_4249_REV	1000	0	1000
r_4252	1000	0	1000
r_4252_REV	1000	0	1000
r_4256	0	0	0
r_4258	0	0	0
r_4260	550.003811309159	0	550.003811309159
r_4260_REV	550.003811309159	0	550.003811309159
r_4261	550.003811309165	0	550.003811309165
r_4261_REV	550.003811309165	0	550.003811309165
r_4263	1000	0	1000
r_4263_REV	1000	0	1000
r_4265	0	0	0
r_4266	0.112184159289304	0	0.112184159289304
r_4267	0.112184159297825	0	0.112184159297825
r_4268	0.112184159257481	0	0.112184159257481
r_4269	1000	0	1000
r_4269_REV	1000	0	1000
r_4274	223.39111231981	0	223.39111231981
r_4274_REV	223.462441274288	0	223.462441274288
r_4275_EXP_1	1000	0	1000
r_4275_EXP_2	1000	0	1000
r_4275_REV_EXP_1	1000	0	1000
r_4275_REV_EXP_2	1000	0	1000
r_4276_EXP_1	1000	0	1000
r_4276_EXP_2	1000	0	1000
r_4276_REV_EXP_1	1000	0	1000
r_4276_REV_EXP_2	1000	0	1000
r_4280	0.759093251706149	0	0.759093251706149
r_4280_REV	0.759093251706149	0	0.759093251706149
r_4281	0.759093251706149	0	0.759093251706149
r_4281_REV	0.759093251706149	0	0.759093251706149
r_4282_EXP_1	0	0	0
r_4282_EXP_2	0	0	0
r_4288	1000	0	1000
r_4288_REV	1000	0	1000
r_4308_EXP_1	0	0	0
r_4308_EXP_2	0	0	0
r_4308_EXP_3	0	0	0
r_4308_EXP_4	0	0	0
r_4315_EXP_1	46.7532041968068	0	46.7532041968068
r_4315_EXP_2	47.8350213583322	0	47.8350213583322
r_4315_EXP_3	46.7532041968068	0	46.7532041968068
r_4315_EXP_4	47.8350213583322	0	47.8350213583322
r_4315_REV_EXP_1	46.7532041968057	0	46.7532041968057
r_4315_REV_EXP_2	47.8351677678462	0	47.8351677678462
r_4315_REV_EXP_3	46.7532041968057	0	46.7532041968057
r_4315_REV_EXP_4	47.8351677678462	0	47.8351677678462
r_4316	1000	0	1000
r_4316_REV	1000	0	1000
r_4317	257.388869286997	0	257.388869286997
r_4317_REV	257.388869286997	0	257.388869286997
r_4318	453.098005897613	0	453.098005897613
r_4318_REV	453.098005897613	0	453.098005897613
r_4319	1000	0	1000
r_4319_REV	1000	0	1000
r_4326	1000	0	1000
r_4326_REV	1000	0	1000
r_4327	1000	0	1000
r_4327_REV	1000	0	1000
r_4329	1000	0	1000
r_4329_REV	1000	0	1000
r_4330_EXP_1	1000	0	1000
r_4330_EXP_2	1000	0	1000
r_4330_REV_EXP_1	1000	0	1000
r_4330_REV_EXP_2	1000	0	1000
r_4332	1000	0	1000
r_4332_REV	1000	0	1000
r_4333	1000	0	1000
r_4333_REV	1000	0	1000
r_4334	0	0	0
r_4336_EXP_1	126.645614446191	0	126.645614446191
r_4336_EXP_2	126.645614446191	0	126.645614446191
r_4336_REV_EXP_1	126.645614446191	0	126.645614446191
r_4336_REV_EXP_2	126.645614446191	0	126.645614446191
r_4337_EXP_1	327.011455619193	0	327.011455619193
r_4337_EXP_2	522.49627329855	0	522.49627329855
r_4337_EXP_3	359.398843524271	0	359.398843524271
r_4337_REV_EXP_1	327.011455619172	0	327.011455619172
r_4337_REV_EXP_2	522.496273298555	0	522.496273298555
r_4337_REV_EXP_3	359.398843525704	0	359.398843525704
r_4338	1000	0	1000
r_4338_REV	1000	0	1000
r_4491	0	0	0
r_4492	0	0	0
t_0001	0.158935523724374	2.56314974008069	2.72208526380507
t_0003	1000	0	1000
t_0003_REV	1000	0	1000
t_0004	1000	0	1000
t_0004_REV	1000	0	1000
t_0009	0.00524225043468222	0	0.00524225043468222
t_0010	0.00459771144591395	0	0.00459771144591395
t_0011	0	0	0
t_0012	0	0	0
t_0013	0	0	0
t_0014	0	0	0
t_0015	1000	0	1000
t_0015_REV	1000	0	1000
t_0016	1000	0	1000
t_0016_REV	1000	0	1000
t_0017	1000	0	1000
t_0017_REV	1000	0	1000
t_0018	1000	0	1000
t_0018_REV	1000	0	1000
t_0019	1000	0	1000
t_0019_REV	1000	0	1000
t_0020	1000	0	1000
t_0020_REV	1000	0	1000
t_0021_EXP_1	0.00524225043467442	0	0.00524225043467442
t_0021_EXP_2	0.00524225043467442	0	0.00524225043467442
t_0022_EXP_1	0.00459771144591395	0	0.00459771144591395
t_0022_EXP_2	0.00459771144591395	0	0.00459771144591395
t_0023_EXP_1	0	0	0
t_0023_EXP_2	0	0	0
t_0024_EXP_1	0	0	0
t_0024_EXP_2	0	0	0
t_0025_EXP_1	0	0	0
t_0025_EXP_2	0	0	0
t_0026_EXP_1	0	0	0
t_0026_EXP_2	0	0	0
t_0027_EXP_1	0.88228423459888	0	0.88228423459888
t_0027_EXP_2	0.88228423459888	0	0.88228423459888
t_0027_EXP_3	0.882284234628021	0	0.882284234628021
t_0027_EXP_4	0.882284234575035	0	0.882284234575035
t_0028	1000	0	1000
t_0028_REV	1000	0	1000
t_0029	1000	0	1000
t_0029_REV	1000	0	1000
t_0030	1000	0	1000
t_0030_REV	1000	0	1000
t_0031	1000	0	1000
t_0031_REV	1000	0	1000
t_0032	1000	0	1000
t_0032_REV	1000	0	1000
t_0033	1000	0	1000
t_0033_REV	1000	0	1000
t_0034	1000	0	1000
t_0034_REV	1000	0	1000
t_0035	1000	0	1000
t_0035_REV	1000	0	1000
t_0036	1000	0	1000
t_0036_REV	1000	0	1000
t_0037	1000	0	1000
t_0037_REV	1000	0	1000
t_0038	1000	0	1000
t_0038_REV	1000	0	1000
t_0039	1000	0	1000
t_0039_REV	1000	0	1000
t_0040_EXP_1	1000	0	1000
t_0040_EXP_2	1000	0	1000
t_0040_REV_EXP_1	1000	0	1000
t_0040_REV_EXP_2	1000	0	1000
t_0041_EXP_1	1000	0	1000
t_0041_EXP_2	1000	0	1000
t_0041_REV_EXP_1	1000	0	1000
t_0041_REV_EXP_2	1000	0	1000
t_0042_EXP_1	1000	0	1000
t_0042_EXP_2	1000	0	1000
t_0042_REV_EXP_1	1000	0	1000
t_0042_REV_EXP_2	1000	0	1000
t_0043_EXP_1	1000	0	1000
t_0043_EXP_2	1000	0	1000
t_0043_REV_EXP_1	1000	0	1000
t_0043_REV_EXP_2	1000	0	1000
t_0044_EXP_1	1000	0	1000
t_0044_EXP_2	1000	0	1000
t_0044_REV_EXP_1	1000	0	1000
t_0044_REV_EXP_2	1000	0	1000
t_0045_EXP_1	1000	0	1000
t_0045_EXP_2	1000	0	1000
t_0045_REV_EXP_1	1000	0	1000
t_0045_REV_EXP_2	1000	0	1000
t_0046_EXP_1	1000	0	1000
t_0046_EXP_2	1000	0	1000
t_0046_REV_EXP_1	1000	0	1000
t_0046_REV_EXP_2	1000	0	1000
t_0047_EXP_1	1000	0	1000
t_0047_EXP_2	1000	0	1000
t_0047_REV_EXP_1	1000	0	1000
t_0047_REV_EXP_2	1000	0	1000
t_0048_EXP_1	1000	0	1000
t_0048_EXP_2	1000	0	1000
t_0048_REV_EXP_1	1000	0	1000
t_0048_REV_EXP_2	1000	0	1000
t_0049_EXP_1	1000	0	1000
t_0049_EXP_2	1000	0	1000
t_0049_REV_EXP_1	1000	0	1000
t_0049_REV_EXP_2	1000	0	1000
t_0050_EXP_1	1000	0	1000
t_0050_EXP_2	1000	0	1000
t_0050_REV_EXP_1	1000	0	1000
t_0050_REV_EXP_2	1000	0	1000
t_0051_EXP_1	1000	0	1000
t_0051_EXP_2	1000	0	1000
t_0051_REV_EXP_1	1000	0	1000
t_0051_REV_EXP_2	1000	0	1000
t_0052_EXP_1	6.64998949165242	0	6.64998949165242
t_0052_EXP_2	6.20068943434817	0	6.20068943434817
t_0052_EXP_3	6.199973768895	0	6.199973768895
t_0053_EXP_1	13.2999761903082	0	13.2999761903082
t_0053_EXP_2	11.6165178872244	0	11.6165178872244
t_0053_EXP_3	11.6140063579416	0	11.6140063579416
t_0053_REV_EXP_1	13.2999761903072	0	13.2999761903072
t_0053_REV_EXP_2	8.68139281402443	0	8.68139281402443
t_0053_REV_EXP_3	8.66658634927823	0	8.66658634927823
t_0054_EXP_1	13.299976190308	0	13.299976190308
t_0054_EXP_2	11.6165534421098	0	11.6165534421098
t_0054_EXP_3	11.6139994345813	0	11.6139994345813
t_0054_REV_EXP_1	13.2999761903079	0	13.2999761903079
t_0054_REV_EXP_2	8.68139281402458	0	8.68139281402458
t_0054_REV_EXP_3	8.66658634927749	0	8.66658634927749
t_0055_EXP_1	13.2999682619842	0	13.2999682619842
t_0055_EXP_2	11.61655344204	0	11.61655344204
t_0055_EXP_3	11.6140419050711	0	11.6140419050711
t_0055_REV_EXP_1	13.2999761903669	0	13.2999761903669
t_0055_REV_EXP_2	8.68139281402386	0	8.68139281402386
t_0055_REV_EXP_3	8.66658634927752	0	8.66658634927752
t_0056_EXP_1	13.2999761903865	0	13.2999761903865
t_0056_EXP_2	11.6165178872073	0	11.6165178872073
t_0056_EXP_3	11.6140063578731	0	11.6140063578731
t_0056_REV_EXP_1	13.2999761903068	0	13.2999761903068
t_0056_REV_EXP_2	8.68139281402429	0	8.68139281402429
t_0056_REV_EXP_3	8.66658634927786	0	8.66658634927786
t_0057_EXP_1	13.3000168978637	0	13.3000168978637
t_0057_EXP_2	11.6165178872228	0	11.6165178872228
t_0057_EXP_3	11.614006357941	0	11.614006357941
t_0057_REV_EXP_1	13.2999761903076	0	13.2999761903076
t_0057_REV_EXP_2	8.68139281402392	0	8.68139281402392
t_0057_REV_EXP_3	8.6665863492775	0	8.6665863492775
t_0058_EXP_1	13.2999761903079	0	13.2999761903079
t_0058_EXP_2	11.6165534420406	0	11.6165534420406
t_0058_EXP_3	11.6140419051395	0	11.6140419051395
t_0058_REV_EXP_1	13.3000168977857	0	13.3000168977857
t_0058_REV_EXP_2	8.68139281402364	0	8.68139281402364
t_0058_REV_EXP_3	8.66658634927805	0	8.66658634927805
t_0059_EXP_1	13.3000168977846	0	13.3000168977846
t_0059_EXP_2	11.6165178872236	0	11.6165178872236
t_0059_EXP_3	11.6140063579415	0	11.6140063579415
t_0059_REV_EXP_1	13.2999761903158	0	13.2999761903158
t_0059_REV_EXP_2	8.6813928140241	0	8.6813928140241
t_0059_REV_EXP_3	8.6665863492776	0	8.6665863492776
t_0060_EXP_1	13.300016897785	0	13.300016897785
t_0060_EXP_2	11.616553442109	0	11.616553442109
t_0060_EXP_3	11.6140419050708	0	11.6140419050708
t_0060_REV_EXP_1	13.2999761903073	0	13.2999761903073
t_0060_REV_EXP_2	8.68139281402412	0	8.68139281402412
t_0060_REV_EXP_3	8.66658634927791	0	8.66658634927791
t_0061_EXP_1	13.2999761903863	0	13.2999761903863
t_0061_EXP_2	11.6165178872243	0	11.6165178872243
t_0061_EXP_3	11.6140063578718	0	11.6140063578718
t_0061_REV_EXP_1	13.2999761903075	0	13.2999761903075
t_0061_REV_EXP_2	8.68139281402448	0	8.68139281402448
t_0061_REV_EXP_3	8.66658634927805	0	8.66658634927805
t_0062_EXP_1	13.2999761903077	0	13.2999761903077
t_0062_EXP_2	11.6165178871549	0	11.6165178871549
t_0062_EXP_3	11.6140419050722	0	11.6140419050722
t_0062_REV_EXP_1	13.3000168977859	0	13.3000168977859
t_0062_REV_EXP_2	8.68139281402392	0	8.68139281402392
t_0062_REV_EXP_3	8.6665863492775	0	8.6665863492775
t_0063_EXP_1	13.299976190387	0	13.299976190387
t_0063_EXP_2	11.6165178872247	0	11.6165178872247
t_0063_EXP_3	11.6140063579401	0	11.6140063579401
t_0063_REV_EXP_1	13.300016897786	0	13.300016897786
t_0063_REV_EXP_2	8.68139281402387	0	8.68139281402387
t_0063_REV_EXP_3	8.66658634927906	0	8.66658634927906
t_0064_EXP_1	51.7096249535748	0	51.7096249535748
t_0064_EXP_2	50.6531457332425	0	50.6531457332425
t_0064_EXP_3	84.7746772738989	0	84.7746772738989
t_0064_EXP_4	58.3278693452129	0	58.3278693452129
t_0064_EXP_5	73.9551221231664	0	73.9551221231664
t_0064_REV_EXP_1	70.295211773556	0	70.295211773556
t_0064_REV_EXP_2	38.7746482366282	0	38.7746482366282
t_0064_REV_EXP_3	84.7749367452806	0	84.7749367452806
t_0064_REV_EXP_4	62.1074349956409	0	62.1074349956409
t_0064_REV_EXP_5	51.0994252330776	0	51.0994252330776
t_0065_EXP_1	52.4733315180737	0	52.4733315180737
t_0065_EXP_2	50.6531457332446	0	50.6531457332446
t_0065_EXP_3	85.885099574421	0	85.885099574421
t_0065_EXP_4	58.7236196805674	0	58.7236196805674
t_0065_EXP_5	73.9548957685196	0	73.9548957685196
t_0065_REV_EXP_1	71.0570045415723	0	71.0570045415723
t_0065_REV_EXP_2	39.0053101064922	0	39.0053101064922
t_0065_REV_EXP_3	85.8850995744137	0	85.8850995744137
t_0065_REV_EXP_4	62.7013505444619	0	62.7013505444619
t_0065_REV_EXP_5	51.5007852186844	0	51.5007852186844
t_0066_EXP_1	122.282523039564	0	122.282523039564
t_0066_EXP_2	50.6531457332419	0	50.6531457332419
t_0066_EXP_3	173.972381189255	0	173.972381189255
t_0066_EXP_4	99.4708611649628	0	99.4708611649628
t_0066_EXP_5	73.9548957685219	0	73.9548957685219
t_0066_REV_EXP_1	122.282450144301	0	122.282450144301
t_0066_REV_EXP_2	50.6531457332421	0	50.6531457332421
t_0066_REV_EXP_3	173.972381189199	0	173.972381189199
t_0066_REV_EXP_4	99.4708611649561	0	99.4708611649561
t_0066_REV_EXP_5	73.9548957685196	0	73.9548957685196
t_0067_EXP_1	122.282523039557	0	122.282523039557
t_0067_EXP_2	50.6531457332497	0	50.6531457332497
t_0067_EXP_3	173.972381189206	0	173.972381189206
t_0067_EXP_4	99.4708611649551	0	99.4708611649551
t_0067_EXP_5	73.9548957685173	0	73.9548957685173
t_0067_REV_EXP_1	122.282523039557	0	122.282523039557
t_0067_REV_EXP_2	50.653145733243	0	50.653145733243
t_0067_REV_EXP_3	173.972381189202	0	173.972381189202
t_0067_REV_EXP_4	99.4708611649591	0	99.4708611649591
t_0067_REV_EXP_5	73.9548957685207	0	73.9548957685207
t_0068_EXP_1	122.282523038833	0	122.282523038833
t_0068_EXP_2	50.6531457332447	0	50.6531457332447
t_0068_EXP_3	173.972913668566	0	173.972913668566
t_0068_EXP_4	99.470861164383	0	99.470861164383
t_0068_EXP_5	73.9551221231788	0	73.9551221231788
t_0068_REV_EXP_1	122.28252303883	0	122.28252303883
t_0068_REV_EXP_2	50.6531155378232	0	50.6531155378232
t_0068_REV_EXP_3	173.97238118817	0	173.97238118817
t_0068_REV_EXP_4	99.4708611643735	0	99.4708611643735
t_0068_REV_EXP_5	73.9548957680813	0	73.9548957680813
t_0069_EXP_1	122.282523040045	0	122.282523040045
t_0069_EXP_2	50.6531457332436	0	50.6531457332436
t_0069_EXP_3	173.972381189904	0	173.972381189904
t_0069_EXP_4	99.4708611649624	0	99.4708611649624
t_0069_EXP_5	73.9548957685201	0	73.9548957685201
t_0069_REV_EXP_1	122.282523039559	0	122.282523039559
t_0069_REV_EXP_2	50.6531457332427	0	50.6531457332427
t_0069_REV_EXP_3	173.972381189202	0	173.972381189202
t_0069_REV_EXP_4	99.4708611649642	0	99.4708611649642
t_0069_REV_EXP_5	73.9548957685364	0	73.9548957685364
t_0070_EXP_1	111.822432467127	0	111.822432467127
t_0070_EXP_2	3.13137505039551	0	3.13137505039551
t_0070_EXP_3	162.270203082308	0	162.270203082308
t_0070_EXP_4	85.2309987605026	0	85.2309987605026
t_0070_EXP_5	73.9548957685224	0	73.9548957685224
t_0070_REV_EXP_1	116.383198408772	0	116.383198408772
t_0070_REV_EXP_2	49.6114615741943	0	49.6114615741943
t_0070_REV_EXP_3	162.270203082326	0	162.270203082326
t_0070_REV_EXP_4	95.5318110591007	0	95.5318110591007
t_0070_REV_EXP_5	71.7551739267074	0	71.7551739267074
t_0071_EXP_1	122.282523039378	0	122.282523039378
t_0071_EXP_2	50.6531457332463	0	50.6531457332463
t_0071_EXP_3	173.972381189207	0	173.972381189207
t_0071_EXP_4	99.4708611649641	0	99.4708611649641
t_0071_EXP_5	73.9548957685217	0	73.9548957685217
t_0071_REV_EXP_1	122.282523038834	0	122.282523038834
t_0071_REV_EXP_2	50.6531457332425	0	50.6531457332425
t_0071_REV_EXP_3	173.972381189199	0	173.972381189199
t_0071_REV_EXP_4	99.4708611649608	0	99.4708611649608
t_0071_REV_EXP_5	73.9548957685235	0	73.9548957685235
t_0072_EXP_1	122.282523038818	0	122.282523038818
t_0072_EXP_2	50.6531457332455	0	50.6531457332455
t_0072_EXP_3	173.972381189211	0	173.972381189211
t_0072_EXP_4	99.4708611649587	0	99.4708611649587
t_0072_EXP_5	73.9548957685243	0	73.9548957685243
t_0072_REV_EXP_1	122.282523038836	0	122.282523038836
t_0072_REV_EXP_2	50.6531457332411	0	50.6531457332411
t_0072_REV_EXP_3	173.972381189205	0	173.972381189205
t_0072_REV_EXP_4	99.4708611649596	0	99.4708611649596
t_0072_REV_EXP_5	73.9548957685221	0	73.9548957685221
t_0073_EXP_1	122.28252303956	0	122.28252303956
t_0073_EXP_2	50.6531457332419	0	50.6531457332419
t_0073_EXP_3	173.972381189215	0	173.972381189215
t_0073_EXP_4	99.4708611649561	0	99.4708611649561
